path,status,epsg,width,height,bands,res_x,res_y,error
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-55.tif,ok,32650,974,1118,3,0.5561809014770013,0.5561809014770013,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-56.tif,ok,32650,974,1118,3,0.5561790073870325,0.5561790073870325,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-57.tif,ok,32650,973,1118,3,0.5561771171102674,0.5561771171102674,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-58.tif,ok,32650,973,1118,3,0.5561752306449936,0.5561752306449936,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-59.tif,ok,32650,973,1118,3,0.5561733479899176,0.5561733479899176,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-60.tif,ok,32650,973,1118,3,0.5561714691474618,0.5561714691474618,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-61.tif,ok,32650,973,1118,3,0.5561695941151951,0.5561695941151951,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-62.tif,ok,32650,973,1118,3,0.5561677228945162,0.5561677228945162,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-63.tif,ok,32650,973,1118,3,0.5561658554851313,0.5561658554851313,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-64.tif,ok,32650,973,1118,3,0.5561639918873389,0.5561639918873389,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-65.tif,ok,32650,973,1118,3,0.5561621320998359,0.5561621320998359,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-66.tif,ok,32650,973,1118,3,0.5561602761234468,0.5561602761234468,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-67.tif,ok,32650,973,1118,3,0.5561584239581521,0.5561584239581521,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-68.tif,ok,32650,973,1118,3,0.5561565756045499,0.5561565756045499,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-69.tif,ok,32650,973,1118,3,0.5561547310599672,0.5561547310599672,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-70.tif,ok,32650,973,1118,3,0.5561528903281201,0.5561528903281201,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-71.tif,ok,32650,973,1117,3,0.5561510534061584,0.5561510534061584,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-72.tif,ok,32650,973,1117,3,0.5561492202954204,0.5561492202954204,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-73.tif,ok,32650,973,1117,3,0.5561473909941164,0.5561473909941164,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-74.tif,ok,32650,973,1117,3,0.5561455655058611,0.5561455655058611,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-75.tif,ok,32650,973,1117,3,0.5561437438262392,0.5561437438262392,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-76.tif,ok,32650,972,1117,3,0.5561419259573696,0.5561419259573696,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-77.tif,ok,32650,972,1117,3,0.5561401118997956,0.5561401118997956,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-78.tif,ok,32650,972,1117,3,0.5561383016532427,0.5561383016532427,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-79.tif,ok,32650,972,1117,3,0.5561364952144621,0.5561364952144621,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-80.tif,ok,32650,972,1117,3,0.5561346925893018,0.5561346925893018,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-81.tif,ok,32650,972,1117,3,0.5561328937731629,0.5561328937731629,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-82.tif,ok,32650,972,1117,3,0.5561310987676201,0.5561310987676201,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-83.tif,ok,32650,972,1117,3,0.55612930757018,0.55612930757018,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-84.tif,ok,32650,972,1117,3,0.556127520186156,0.556127520186156,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-85.tif,ok,32650,972,1117,3,0.556125736611523,0.556125736611523,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-86.tif,ok,32650,972,1117,3,0.556123956845245,0.556123956845245,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-87.tif,ok,32650,972,1117,3,0.5561221808911562,0.5561221808911562,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-88.tif,ok,32650,972,1117,3,0.5561204087460442,0.5561204087460442,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-89.tif,ok,32650,972,1117,3,0.5561186404113645,0.5561186404113645,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-90.tif,ok,32650,972,1117,3,0.5561168758858693,0.5561168758858693,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-91.tif,ok,32650,972,1117,3,0.5561151151713712,0.5561151151713712,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-92.tif,ok,32650,972,1117,3,0.5561133582662483,0.5561133582662483,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-93.tif,ok,32650,972,1116,3,0.5561116051702609,0.5561116051702609,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-94.tif,ok,32650,972,1116,3,0.5561098558851455,0.5561098558851455,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-95.tif,ok,32650,971,1116,3,0.5561081104095535,0.5561081104095535,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-96.tif,ok,32650,971,1116,3,0.556106368743622,0.556106368743622,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-97.tif,ok,32650,971,1116,3,0.5561046308874464,0.5561046308874464,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-98.tif,ok,32650,971,1116,3,0.556102896840658,0.556102896840658,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_25-99.tif,ok,32650,971,1116,3,0.556101166603213,0.556101166603213,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-10.tif,ok,32650,976,1120,3,0.5562833236939404,0.5562833236939404,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-100.tif,ok,32650,971,1116,3,0.5561126592203396,0.5561126592203396,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-101.tif,ok,32650,971,1116,3,0.5561109363653197,0.5561109363653197,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-102.tif,ok,32650,971,1116,3,0.5561092173187994,0.5561092173187994,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-103.tif,ok,32650,971,1116,3,0.5561075020823647,0.5561075020823647,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-104.tif,ok,32650,971,1116,3,0.5561057906568653,0.5561057906568653,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-105.tif,ok,32650,971,1116,3,0.5561040830403854,0.5561040830403854,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-106.tif,ok,32650,971,1116,3,0.5561023792334513,0.5561023792334513,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-107.tif,ok,32650,971,1116,3,0.556100679236666,0.556100679236666,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-108.tif,ok,32650,971,1116,3,0.5560989830502235,0.5560989830502235,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-109.tif,ok,32650,971,1116,3,0.5560972906729253,0.5560972906729253,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-11.tif,ok,32650,976,1120,3,0.556281257756474,0.556281257756474,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-110.tif,ok,32650,971,1116,3,0.5560956021053323,0.5560956021053323,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-111.tif,ok,32650,971,1116,3,0.5560939173470746,0.5560939173470746,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-112.tif,ok,32650,971,1116,3,0.55609223639897,0.55609223639897,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-113.tif,ok,32650,971,1116,3,0.5560905592589147,0.5560905592589147,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-114.tif,ok,32650,971,1116,3,0.5560888859296919,0.5560888859296919,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-115.tif,ok,32650,970,1115,3,0.5560872164097695,0.5560872164097695,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-116.tif,ok,32650,970,1115,3,0.5560855506996851,0.5560855506996851,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-117.tif,ok,32650,970,1115,3,0.5560838887979065,0.5560838887979065,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-118.tif,ok,32650,970,1115,3,0.5560822307057315,0.5560822307057315,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-119.tif,ok,32650,970,1115,3,0.5560805764248243,0.5560805764248243,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-12.tif,ok,32650,976,1120,3,0.5562791956310693,0.5562791956310693,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-120.tif,ok,32650,970,1115,3,0.5560789259499292,0.5560789259499292,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-121.tif,ok,32650,970,1115,3,0.5560772792868638,0.5560772792868638,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-122.tif,ok,32650,970,1115,3,0.5560756364303114,0.5560756364303114,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-123.tif,ok,32650,970,1115,3,0.5560739973841258,0.5560739973841258,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-124.tif,ok,32650,970,1115,3,0.5560723621486814,0.5560723621486814,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-125.tif,ok,32650,970,1115,3,0.5560707307196618,0.5560707307196618,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-126.tif,ok,32650,970,1115,3,0.5560691031009211,0.5560691031009211,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-127.tif,ok,32650,970,1115,3,0.5560674792920662,0.5560674792920662,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-13.tif,ok,32650,976,1120,3,0.5562771373214095,0.5562771373214095,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-14.tif,ok,32650,976,1120,3,0.5562750828255064,0.5562750828255064,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-15.tif,ok,32650,976,1120,3,0.5562730321422055,0.5562730321422055,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-16.tif,ok,32650,976,1120,3,0.5562709852748713,0.5562709852748713,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-17.tif,ok,32650,976,1120,3,0.5562689422208911,0.5562689422208911,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-18.tif,ok,32650,976,1120,3,0.5562669029794359,0.5562669029794359,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-19.tif,ok,32650,976,1120,3,0.556264867553622,0.556264867553622,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-20.tif,ok,32650,975,1120,3,0.5562628359408627,0.5562628359408627,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-21.tif,ok,32650,975,1120,3,0.5562608081417568,0.5562608081417568,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-22.tif,ok,32650,975,1120,3,0.5562587841552915,0.5562587841552915,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-23.tif,ok,32650,975,1120,3,0.5562567639837107,0.5562567639837107,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-24.tif,ok,32650,975,1120,3,0.5562547476251734,0.5562547476251734,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-25.tif,ok,32650,975,1120,3,0.5562527350796992,0.5562527350796992,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-26.tif,ok,32650,975,1119,3,0.5562507263494053,0.5562507263494053,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-27.tif,ok,32650,975,1119,3,0.5562487214314117,0.5562487214314117,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-28.tif,ok,32650,975,1119,3,0.5562467203268413,0.5562467203268413,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-29.tif,ok,32650,975,1119,3,0.5562447230346055,0.5562447230346055,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-30.tif,ok,32650,975,1119,3,0.5562427295570451,0.5562427295570451,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-31.tif,ok,32650,975,1119,3,0.5562407398921793,0.5562407398921793,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-32.tif,ok,32650,975,1119,3,0.5562387540394484,0.5562387540394484,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-33.tif,ok,32650,975,1119,3,0.5562367720016468,0.5562367720016468,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-34.tif,ok,32650,975,1119,3,0.5562347937766149,0.5562347937766149,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-35.tif,ok,32650,975,1119,3,0.5562328193636218,0.5562328193636218,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-36.tif,ok,32650,975,1119,3,0.5562308487642452,0.5562308487642452,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-37.tif,ok,32650,975,1119,3,0.5562288819775427,0.5562288819775427,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-38.tif,ok,32650,975,1119,3,0.5562269190031224,0.5562269190031224,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-39.tif,ok,32650,974,1119,3,0.5562249598425787,0.5562249598425787,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-40.tif,ok,32650,974,1119,3,0.556223004494483,0.556223004494483,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-41.tif,ok,32650,974,1119,3,0.556221052959282,0.556221052959282,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-42.tif,ok,32650,974,1119,3,0.5562191052349079,0.5562191052349079,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-43.tif,ok,32650,974,1119,3,0.556217161326042,0.556217161326042,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-44.tif,ok,32650,974,1119,3,0.5562152212285383,0.5562152212285383,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-45.tif,ok,32650,974,1119,3,0.5562132849428786,0.5562132849428786,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-46.tif,ok,32650,974,1119,3,0.5562113524701795,0.5562113524701795,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-47.tif,ok,32650,974,1119,3,0.5562094238109322,0.5562094238109322,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-48.tif,ok,32650,974,1118,3,0.5562074989633219,0.5562074989633219,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-49.tif,ok,32650,974,1118,3,0.5562055779272185,0.5562055779272185,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-50.tif,ok,32650,974,1118,3,0.5562036607042027,0.5562036607042027,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-51.tif,ok,32650,974,1118,3,0.5562017472946691,0.5562017472946691,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-52.tif,ok,32650,974,1118,3,0.5561998376945658,0.5561998376945658,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-53.tif,ok,32650,974,1118,3,0.5561979319089511,0.5561979319089511,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-54.tif,ok,32650,974,1118,3,0.5561960299347426,0.5561960299347426,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-55.tif,ok,32650,974,1118,3,0.5561941317726469,0.5561941317726469,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-56.tif,ok,32650,974,1118,3,0.5561922374209233,0.5561922374209233,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-57.tif,ok,32650,974,1118,3,0.5561903468835913,0.5561903468835913,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-58.tif,ok,32650,973,1118,3,0.5561884601578119,0.5561884601578119,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-59.tif,ok,32650,973,1118,3,0.556186577242425,0.556186577242425,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-60.tif,ok,32650,973,1118,3,0.5561846981404905,0.5561846981404905,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-61.tif,ok,32650,973,1118,3,0.5561828228492136,0.5561828228492136,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-62.tif,ok,32650,973,1118,3,0.5561809513697453,0.5561809513697453,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-63.tif,ok,32650,973,1118,3,0.5561790837025615,0.5561790837025615,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-64.tif,ok,32650,973,1118,3,0.5561772198473316,0.5561772198473316,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-65.tif,ok,32650,973,1118,3,0.5561753598026115,0.5561753598026115,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-66.tif,ok,32650,973,1118,3,0.5561735035696586,0.5561735035696586,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-67.tif,ok,32650,973,1118,3,0.556171651149167,0.556171651149167,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-68.tif,ok,32650,973,1118,3,0.5561698025393988,0.5561698025393988,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-69.tif,ok,32650,973,1118,3,0.5561679577408561,0.5561679577408561,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-70.tif,ok,32650,973,1117,3,0.5561661167546152,0.5561661167546152,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-71.tif,ok,32650,973,1117,3,0.5561642795792632,0.5561642795792632,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-72.tif,ok,32650,973,1117,3,0.5561624462148723,0.5561624462148723,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-73.tif,ok,32650,973,1117,3,0.5561606166613516,0.5561606166613516,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-74.tif,ok,32650,973,1117,3,0.5561587909201978,0.5561587909201978,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-75.tif,ok,32650,973,1117,3,0.5561569689896222,0.5561569689896222,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-76.tif,ok,32650,973,1117,3,0.5561551508694037,0.5561551508694037,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-77.tif,ok,32650,972,1117,3,0.5561533365621905,0.5561533365621905,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-78.tif,ok,32650,972,1117,3,0.5561515260642861,0.5561515260642861,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-79.tif,ok,32650,972,1117,3,0.5561497193771294,0.5561497193771294,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-80.tif,ok,32650,972,1117,3,0.5561479165028733,0.5561479165028733,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-81.tif,ok,32650,972,1117,3,0.5561461174381082,0.5561461174381082,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-82.tif,ok,32650,972,1117,3,0.5561443221835699,0.5561443221835699,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-83.tif,ok,32650,972,1117,3,0.5561425307397463,0.5561425307397463,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-84.tif,ok,32650,972,1117,3,0.5561407431091541,0.5561407431091541,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-85.tif,ok,32650,972,1117,3,0.5561389592874812,0.5561389592874812,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-86.tif,ok,32650,972,1117,3,0.5561371792758731,0.5561371792758731,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-87.tif,ok,32650,972,1117,3,0.5561354030762693,0.5561354030762693,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-88.tif,ok,32650,972,1117,3,0.5561336306868814,0.5561336306868814,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-89.tif,ok,32650,972,1117,3,0.5561318621079251,0.5561318621079251,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-90.tif,ok,32650,972,1117,3,0.5561300973386615,0.5561300973386615,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-91.tif,ok,32650,972,1117,3,0.5561283363807192,0.5561283363807192,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-92.tif,ok,32650,972,1117,3,0.556126579233575,0.556126579233575,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-93.tif,ok,32650,972,1116,3,0.5561248258955788,0.5561248258955788,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-94.tif,ok,32650,972,1116,3,0.5561230763687788,0.5561230763687788,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-95.tif,ok,32650,972,1116,3,0.5561213306522074,0.5561213306522074,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-96.tif,ok,32650,971,1116,3,0.5561195887444881,0.5561195887444881,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-97.tif,ok,32650,971,1116,3,0.5561178506488712,0.5561178506488712,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-98.tif,ok,32650,971,1116,3,0.5561161163628758,0.5561161163628758,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_26-99.tif,ok,32650,971,1116,3,0.556114385886771,0.556114385886771,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-10.tif,ok,32650,976,1120,3,0.556296564596933,0.556296564596933,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-100.tif,ok,32650,971,1116,3,0.5561258765522302,0.5561258765522302,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-101.tif,ok,32650,971,1116,3,0.5561241534590032,0.5561241534590032,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-102.tif,ok,32650,971,1116,3,0.55612243417528,0.55612243417528,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-103.tif,ok,32650,971,1116,3,0.5561207187019926,0.5561207187019926,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-104.tif,ok,32650,971,1116,3,0.5561190070401923,0.5561190070401923,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-105.tif,ok,32650,971,1116,3,0.5561172991878643,0.5561172991878643,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-106.tif,ok,32650,971,1116,3,0.5561155951459026,0.5561155951459026,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-107.tif,ok,32650,971,1116,3,0.5561138949142097,0.5561138949142097,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-108.tif,ok,32650,971,1116,3,0.5561121984941246,0.5561121984941246,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-109.tif,ok,32650,971,1116,3,0.5561105058829363,0.5561105058829363,
/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_27-11.tif,ok,32650,976,1120,3,0.5562944983728543,0.5562944983728543,
