query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,match_count,romav2_match_score,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,romav2_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_007,s200_x254716.545_y3365722.637,15,0.7651565074920654,200.0,5000,0.8653244972229004,123,0.0246,2.721881628036499,1,123008.3913633442,0.165819795204248,0.8333144635783102,0.20209860700137633,0.287587082282525,0,0
q_007,s200_x254161.063_y3364966.491,16,0.7607682943344116,200.0,5000,0.9978662133216858,798,0.1596,2.202045202255249,1,798023.7366169309,0.10651570122245922,0.9980801012209225,0.4581636524791826,0.4175044719764932,0,0
q_007,s200_x254716.545_y3366022.637,17,0.7587244510650635,200.0,5000,0.7085579037666321,79,0.0158,1.681738018989563,1,79006.98384101868,0.07889437359436521,0.638434327028464,0.2077675966292182,0.256218307415277,0,0
q_007,s300_x254463.610_y3366009.565,18,0.7569843530654907,300.0,5000,0.8112486600875854,87,0.0174,2.255323648452759,1,87007.59716295243,0.055377982845617,0.7660915540754818,0.20399411029129597,0.24454765931302438,0,0
q_007,s300_x254422.293_y3364182.454,19,0.756927490234375,300.0,5000,0.1976212114095688,93,0.0186,2.1469550132751465,1,93001.68925710082,0.05460951546278813,0.0032772429865269947,0.05913189966500698,0.15732294598411944,0,0
q_007,s300_x254739.058_y3364554.565,20,0.7528866529464722,300.0,5000,0.6317978501319885,90,0.018,2.423827886581421,1,90005.69415061474,0.0,0.5430121493559881,0.15095642581410146,0.1905738554884609,0,0
q_008,s200_x254675.317_y3364345.530,1,0.8187160491943359,200.0,5000,0.9687566161155701,114,0.0228,2.379802942276001,1,114009.58776321888,1.0,0.9613417864949327,0.25665518249265945,0.7039931094955957,1,0
q_008,s300_x254766.545_y3365997.637,2,0.8186137676239014,300.0,5000,0.7489644289016724,14,0.0028,1.506816029548645,0,-1.0,0.9971578628321003,0.6893874638936945,0.10264932229985063,0.46045273851275054,0,0
q_008,s500_x254158.067_y3364678.442,3,0.8181838393211365,500.0,5000,0.9933699369430542,511,0.1022,2.4751720428466797,1,511017.67852732656,0.9852112804357943,0.9917964585988651,0.4506792594573509,0.8144920678487283,1,1
q_008,s200_x254297.293_y3364057.454,4,0.8112154006958008,200.0,5000,0.820533037185669,35,0.007,1.1958423852920532,0,-1.0,0.7915766076873516,0.7779410773415021,0.12585055988466487,0.3921409790057396,0,0
