query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,keypoints_query,keypoints_candidate,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_031,s500_x255908.727_y3365239.824,27,0.5713030099868774,500.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.15786210509074838,0.3161764705882353,0.2528507243892405,0,0
q_031,s300_x254964.058_y3364554.565,28,0.5700992345809937,300.0,256,256,19,5,0.2631578947368421,1.3454376459121704,0,-1.0,0.15006049377756214,0.29605263157894735,0.23765577645839325,0,1
q_031,s200_x253091.241_y3363931.380,29,0.5667579770088196,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.1284059619205963,0.33333333333333337,0.2513623847682385,0,0
q_031,s200_x254839.058_y3364504.565,30,0.5661231279373169,200.0,256,256,19,5,0.2631578947368421,0.7577934265136719,0,-1.0,0.12429153519764391,0.32881023769231493,0.24700275669444652,0,1
q_031,s200_x254852.800_y3365563.601,31,0.5642319321632385,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.11203478508098286,0.32166666666666666,0.23781391403239313,0,0
q_031,s300_x255505.764_y3365151.700,32,0.5605024695396423,300.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.0878643146974384,0.3161764705882353,0.22485160823191652,0,0
q_031,s300_x254449.835_y3365400.528,33,0.5603033304214478,300.0,256,256,20,4,0.2,0.0,0,-1.0,0.08657370351713758,0.31,0.22062948140685504,0,0
q_031,s200_x254624.835_y3365275.528,34,0.5601456165313721,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.08555156727557041,0.32884615384615384,0.23152831921792047,0,0
q_031,s300_x253141.241_y3363981.380,35,0.5567402839660645,300.0,256,256,20,5,0.25,0.6320234537124634,0,-1.0,0.06348176842703816,0.3335185203603043,0.22550381958699783,0,0
q_031,s700_x253883.067_y3364778.442,36,0.5556660890579224,700.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.056519962174005754,0.32884615384615384,0.2199156771772946,0,0
q_031,s500_x255367.051_y3364642.665,37,0.5551780462265015,500.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.05335697973033527,0.325,0.21634279189213412,0,1
q_031,s200_x254989.058_y3364804.565,38,0.5547721982002258,200.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.05072669792049742,0.375,0.24529067916819894,0,1
q_031,s200_x254447.293_y3363907.454,39,0.5545082688331604,200.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.04901618421011969,0.375,0.24460647368404786,0,0
q_031,s200_x255530.764_y3365251.700,40,0.5539825558662415,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.04560906340489575,0.31875000000000003,0.2094936253619583,0,0
q_031,s300_x255492.051_y3364767.665,41,0.5538092851638794,300.0,256,256,16,4,0.25,0.0,0,-1.0,0.044486104200725,0.31875000000000003,0.20904444168029002,0,0
