query_id,flight_id,query_image_path,query_intrinsics_status,candidate_id,candidate_rank,candidate_score,candidate_image_path,dom_crs,dsm_source_count
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s700_x254411.063_y3364766.491,1,0.643639,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x254411.063_y3364766.491.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s500_x254158.067_y3364678.442,2,0.638418,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254158.067_y3364678.442.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s700_x254397.293_y3364157.454,3,0.637516,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x254397.293_y3364157.454.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s300_x254766.545_y3365997.637,4,0.628206,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254766.545_y3365997.637.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s200_x255694.480_y3366010.735,5,0.626012,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255694.480_y3366010.735.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s300_x254133.067_y3364578.442,6,0.624514,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254133.067_y3364578.442.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s200_x255772.413_y3365698.858,7,0.621381,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255772.413_y3365698.858.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s700_x255494.480_y3365960.735,8,0.620488,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x255494.480_y3365960.735.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s500_x255769.480_y3365860.735,9,0.618882,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x255769.480_y3365860.735.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s500_x254311.063_y3364666.491,10,0.617494,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254311.063_y3364666.491.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s200_x254161.063_y3364516.491,11,0.615215,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254161.063_y3364516.491.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s200_x254297.293_y3364057.454,12,0.614527,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254297.293_y3364057.454.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s200_x255544.480_y3366010.735,13,0.613966,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255544.480_y3366010.735.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s200_x254297.293_y3364357.454,14,0.613811,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254297.293_y3364357.454.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s300_x254436.063_y3364791.491,15,0.611958,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254436.063_y3364791.491.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s200_x254461.063_y3364816.491,16,0.608624,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254461.063_y3364816.491.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s700_x253341.241_y3364181.380,17,0.608490,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x253341.241_y3364181.380.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s500_x254297.293_y3364432.454,18,0.608292,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254297.293_y3364432.454.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s300_x254197.293_y3364182.454,19,0.608270,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254197.293_y3364182.454.png,EPSG:32650,199
q_003,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,ready,s300_x254211.063_y3364566.491,20,0.608022,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254211.063_y3364566.491.png,EPSG:32650,199
