query_id,candidate_id,status,status_detail,bucket,candidate_rank,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,coverage_score,inlier_count_norm,elevation_span_m,elevation_span_norm,reproj_error_m,reproj_error_norm,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown,score,score_rank_within_query
q_021,cw_s300_x254658.721_y3364102.517,ok,,applicable_success,,5000,4999,0.999800,0.000000,4450.000000,0.890178,4051552.839658,0.271705,0.896454,40.426235,0.596968,2.278537,0.248204,0.000000,"[-3.052510337609778, -0.7196849652923748, 0.02004326532513641]","[-1730705.665877306, 2895879.080356646, 30554.876437909465]",254997.684173,3364129.513096,388.078810,"{""ok"": 4999, ""unstable_local_height"": 1}",0.549147,10
q_021,cw_s200_x254983.721_y3364352.517,ok,,applicable_success,,5000,4999,0.999800,0.000000,4748.000000,0.949790,2754401.415856,0.184716,0.956487,15.164524,0.223932,1.569136,0.065650,0.000000,"[-3.054656768826425, -0.7197164978401375, -0.019100156253209117]","[-1730048.2747384945, 2896428.956741452, -1616.3314575552633]",254988.261495,3364127.105442,389.654217,"{""ok"": 4999, ""unstable_local_height"": 1}",0.538241,11
q_021,cw_s200_x254833.721_y3363902.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,4595.000000,0.919000,3197786.414161,0.214450,0.925665,13.831442,0.204247,3.116329,0.463798,0.000000,"[-3.0290069164596694, -0.7163781331634753, 0.028157776877338846]","[-1733605.607606171, 2892156.758815243, 111768.83172616898]",254997.191368,3364138.474678,384.211540,"{""ok"": 5000}",0.488490,12
q_021,cw_s200_x254683.721_y3364052.517,ok,,applicable_success,,5000,4994,0.998800,0.001200,4603.000000,0.921706,2001932.011044,0.134254,0.927276,17.978155,0.265481,3.077636,0.453841,0.000000,"[-3.052531534652084, -0.7191445890730873, 0.05398627144127265]","[-1729042.4410387767, 2896575.6646864153, 51646.827469340584]",255005.405419,3364131.067057,381.870892,"{""ok"": 4994, ""nodata"": 6}",0.476694,13
q_021,cw_s200_x254833.721_y3364352.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,4354.000000,0.870800,887132.700850,0.059493,0.877115,12.812519,0.189200,2.098866,0.201969,0.000000,"[-3.040550769534469, -0.7222174506231832, -0.008359853226009644]","[-1740590.5232666354, 2889718.721505353, 47725.041453501755]",254990.365087,3364132.443589,392.925558,"{""ok"": 5000}",0.450259,14
q_021,cw_s200_x254683.721_y3364202.517,ok,,applicable_success,,5000,4996,0.999200,0.000000,4072.000000,0.815052,1739030.104669,0.116623,0.820306,36.736565,0.542483,3.365846,0.528008,0.000000,"[3.04771176991999, 0.7197516009164396, -0.02261677957006687]","[-1733169.7185130296, 2894511.0326587125, -16897.748510162095]",254999.687498,3364124.244968,386.076621,"{""ok"": 4996, ""unstable_local_height"": 4}",0.439180,15
q_021,cw_s500_x254008.721_y3364127.517,ok,,applicable_success,,5000,4999,0.999800,0.000200,6.000000,0.001200,4102400.889568,0.275115,0.001209,28.556160,0.421684,3.879644,0.660226,0.000000,"[0.7388435048400847, 2.4334443057189756, -1.7064278693848765]","[-1211794.3182341943, -973713.2921135579, 2994311.3846101854]",254228.784652,3364198.483637,26.432970,"{""ok"": 4999, ""nodata"": 1}",0.045526,16
q_021,cw_s200_x254233.721_y3364652.517,ok,,applicable_success,,5000,4994,0.998800,0.000600,102.000000,0.020425,40483.719559,0.002715,0.020548,58.765076,0.867775,4.594599,0.844210,0.000000,"[-0.015768619070891176, 2.360561262365828, -1.3719685591875845]","[-411007.38959245867, -1682892.6148448545, 2896198.495790634]",253986.868977,3365191.081149,110.287279,"{""ok"": 4994, ""unstable_local_height"": 3, ""nodata"": 3}",0.013272,17
q_021,cw_s300_x254883.721_y3365002.517,ok,,applicable_success,,5000,4999,0.999800,0.000000,9.000000,0.001800,85673.381677,0.005745,0.001813,51.110348,0.754738,4.654365,0.859590,0.000000,"[1.2266150307183206, -0.7448562991018959, 1.5805103979253752]","[3148141.718672647, 1089476.0524225764, -541166.0656511431]",254354.652976,3365400.239310,5.105916,"{""ok"": 4999, ""unstable_local_height"": 1}",-0.008146,18
q_021,cw_s300_x255108.721_y3365002.517,ok,,applicable_success,,5000,4994,0.998800,0.000000,9.000000,0.001802,65.649282,0.000004,0.001813,43.751893,0.646077,4.567683,0.837283,0.000000,"[1.0343985754957084, 1.20522299484554, -1.1690016851159901]","[-3333317.792058272, -407169.37672293885, 325677.51339918806]",256632.099914,3364074.915020,422.316904,"{""ok"": 4994, ""unstable_local_height"": 6}",-0.018216,19
q_021,cw_s500_x254008.721_y3364502.517,ok,,applicable_success,,5000,4999,0.999800,0.000200,22.000000,0.004401,19172.759952,0.001286,0.004432,38.474107,0.568141,5.199996,1.000000,1.000000,"[-1.6165516150089805, -1.1144104769790286, 1.2600371633162517]","[-601660.4584697505, 782074.5639727608, 3230580.3450590027]",257387.613710,3368090.537440,-1744.906349,"{""ok"": 4999, ""nodata"": 1}",-0.090658,20
