query_id,candidate_id,status,status_detail,bucket,candidate_rank,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,coverage_score,inlier_count_norm,elevation_span_m,elevation_span_norm,reproj_error_m,reproj_error_norm,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown,score,score_rank_within_query
q_003,s300_x253908.067_y3364578.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,479.000000,0.239500,10749262.165733,0.541402,0.702346,23.345552,0.981670,5.190967,0.876854,0.000000,"[-0.7590074512798284, 3.0077158105026154, -0.016582943574999197]","[1818405.9922877823, -2841265.2899976093, 76881.96521768841]",253899.329667,3364644.796169,404.368736,"{""ok"": 2000}",0.358151,4
q_003,s200_x253933.067_y3364528.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,682.000000,0.341000,4086723.902443,0.205834,1.000000,14.135811,0.594404,4.717026,0.610925,0.000000,"[-0.7716076028551637, 3.037042980754946, -0.07395281853180667]","[1827630.4361193837, -2831931.497120739, 159008.70504311525]",253883.839326,3364653.863684,396.763338,"{""ok"": 2000}",0.352106,5
q_003,s200_x253933.067_y3364828.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,540.000000,0.270000,2995376.868047,0.150867,0.791789,15.672915,0.659039,4.575187,0.531339,0.000000,"[0.7604749222427544, -2.991234210590143, 0.08963747445517281]","[1832428.1181293419, -2830396.147629485, 128010.01764265068]",253859.711814,3364651.066123,418.568627,"{""ok"": 2000}",0.289844,6
q_003,s200_x253933.067_y3364678.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,418.000000,0.209000,5970816.480221,0.300729,0.612903,23.781473,1.000000,5.003265,0.771534,0.000000,"[-0.7598246859869908, 2.9827907863341174, 0.05208962530079303]","[1833737.6919993036, -2832142.0265289396, -39802.27645959091]",253912.472348,3364629.978545,408.126125,"{""ok"": 2000}",0.283310,7
q_003,s300_x254133.067_y3364578.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,498.000000,0.249000,3805359.933571,0.191663,0.730205,15.736608,0.661717,4.701716,0.602334,0.000000,"[-0.7463994731416315, 2.968538095626025, -0.006056595473941145]","[1811165.2004396103, -2845205.974653761, 98992.39323796911]",253915.814610,3364645.970551,409.091728,"{""ok"": 2000}",0.274595,8
q_003,s300_x253908.067_y3364803.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,299.000000,0.149500,6914691.774704,0.348269,0.438416,17.677818,0.743344,4.690712,0.596160,0.000000,"[-0.7664721441161394, 3.016290704395242, 0.006142145709464542]","[1829084.2169271368, -2835369.6181401215, 19417.55991212351]",253896.429273,3364637.190053,410.160253,"{""ok"": 2000}",0.234319,9
q_003,s200_x254083.067_y3364528.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,428.000000,0.214000,1281343.245695,0.064537,0.627566,10.504498,0.441709,5.039941,0.792113,0.000000,"[-0.6400486894811189, 2.45876966490778, 0.7775616907940018]","[2069231.0930441376, -2381499.8669213266, -1196206.9140103648]",254132.608776,3364459.297088,411.201336,"{""ok"": 2000}",0.170807,10
q_003,s300_x256047.413_y3365748.858,ok,,applicable_success,,2000,2000,1.000000,0.000000,5.000000,0.002500,206245.445062,0.010388,0.007331,19.569716,0.822898,3.628229,0.000000,0.000000,"[0.5020484717058372, 1.2705607490114441, -1.8000350351597618]","[-2615182.264123444, 504489.64278408035, 2073902.1949811059]",256137.320331,3365880.577100,49.424788,"{""ok"": 2000}",0.087103,11
q_003,s200_x253418.902_y3365599.458,ok,,applicable_success,,2000,2000,1.000000,0.000000,177.000000,0.088500,31734.128318,0.001598,0.259531,9.103101,0.382781,4.600713,0.545662,0.000000,"[1.1097607945974168, -0.7091442954693163, 0.6673258628905359]","[2461677.9649674743, -1050994.1962654493, -2054773.1895649114]",252332.598862,3364946.984425,340.450791,"{""ok"": 2000}",0.062568,12
q_003,s200_x255717.683_y3363412.726,ok,,applicable_success,,2000,2000,1.000000,0.000000,52.000000,0.026000,71875.572272,0.003620,0.076246,8.458557,0.355678,4.052785,0.238219,0.000000,"[-0.26698747658230954, 2.5229776485849067, -0.564353989146374]","[459915.97221628646, -2927248.4535500086, 1612535.1003854598]",256223.267395,3363766.531003,149.777645,"{""ok"": 2000}",0.035700,13
