query_id,candidate_id,status,status_detail,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,elevation_span_m,reproj_error_mean,reproj_error_refined_mean,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown
q_003,s200_x255544.480_y3366010.735,ok,,2000,2000,1,0,57,0.0285,71296.53233,12.177525,1167.140811,3.92697,0,"[-1.3297329030611413, -1.6120920487762147, -0.3840845357205973]","[-2974124.6514772647, -1332387.9885598728, 879127.6773435585]",254693.369,3365809.099,1030.772417,"{""ok"": 2000}"
q_003,s200_x254297.293_y3364357.454,ok,,2000,2000,1,0,282,0.141,2341424.43,12.273684,40.484427,4.092662,0,"[2.250508908597803, 0.634526362106953, -0.10830506439531998]","[-1820523.0843270184, 1818769.41402863, -2181557.879285068]",254271.8778,3364040.269,377.147506,"{""ok"": 2000}"
q_003,s300_x254436.063_y3364791.491,ok,,2000,2000,1,0,633,0.3165,762506.4244,9.963687,21.699719,4.759283,0,"[2.327528283524642, 0.597557858517595, -0.22276799340227268]","[-1832906.3576257252, 2060361.6456947918, -1943460.7930107166]",254294.8458,3364076.342,419.567939,"{""ok"": 2000}"
q_003,s200_x254461.063_y3364816.491,ok,,2000,2000,1,0,285,0.1425,244499.8629,7.405389,149.061514,4.932263,0,"[2.332309743322609, 0.5878178371992702, -0.23242974967609878]","[-1819439.5854391018, 2081761.9150520265, -1933267.8308309102]",254293.7948,3364067.785,430.31003,"{""ok"": 2000}"
q_003,s700_x253341.241_y3364181.380,ok,,2000,2000,1,0,7,0.0035,180780.2445,18.0147,1812.604456,3.762484,0,"[2.076606435091333, 1.8405639540754732, 0.4875088932404663]","[-2996736.9948902526, 140274.34315140703, -1539082.3454816071]",253411.2632,3362241.152,1067.527878,"{""ok"": 2000}"
q_003,s500_x254297.293_y3364432.454,ok,,2000,2000,1,0,315,0.1575,6588022.094,12.897655,37.613224,4.614067,0,"[2.298387212430166, 0.6127655656197852, -0.1948429577475689]","[-1848177.7741906042, 1972624.8793029997, -2018564.3555674881]",254292.2635,3364067.083,400.540736,"{""ok"": 2000}"
q_003,s300_x254197.293_y3364182.454,ok,,2000,2000,1,0,317,0.1585,3857058.927,10.310221,33.05465,4.825733,0,"[2.3121005428391705, 0.5486062171786026, -0.33582254426518154]","[-1827705.0561598295, 2102038.1213136907, -1903332.198288643]",254330.3369,3364083.742,386.385802,"{""ok"": 2000}"
q_003,s300_x254211.063_y3364566.491,ok,,2000,2000,1,0,269,0.1345,3191086.654,9.295855,31.970799,5.03054,0,"[2.280515333404436, 0.6107932264802615, -0.21423790649609264]","[-1865478.4460727647, 1937312.5011673735, -2036763.5895387789]",254301.7711,3364063.902,390.46952,"{""ok"": 2000}"
q_004,s200_x254447.293_y3364057.454,ok,,2000,2000,1,0,581,0.2905,978101.2117,11.941757,18.172974,4.517946,0,"[0.7528420554146152, -2.6782686838426084, 1.0504382364386977]","[1940243.57406332, -2002149.7037796418, 1900323.983203224]",254213.9301,3364484.344,423.949504,"{""ok"": 2000}"
q_004,s200_x254866.545_y3366022.637,ok,,2000,2000,1,0,71,0.0355,39444.28412,9.058321,635.810348,5.410985,0,"[-1.8471633541552157, 0.06583214779117662, 0.32005307462177507]","[454499.61384888465, 975188.7168635672, 3200838.5797369196]",254983.3934,3367181.836,703.64106,"{""ok"": 2000}"
q_004,s500_x254672.293_y3364057.454,ok,,2000,2000,1,0,790,0.395,3009174.093,10.023357,17.994485,4.503828,0,"[0.7098725568997359, -2.628987429751656, 1.078439926404554]","[1927825.1904329925, -1981786.3701200506, 1934015.097491941]",254195.6948,3364488.961,400.472573,"{""ok"": 2000}"
q_004,s300_x254422.293_y3364182.454,ok,,2000,2000,1,0,480,0.24,4124836.95,11.962093,23.723105,4.697501,0,"[0.707488412885435, -2.6208340945470794, 1.0586289301876186]","[1944752.7460253153, -2007118.3193693275, 1890442.1650641188]",254188.2396,3364483.162,402.429605,"{""ok"": 2000}"
q_004,s700_x254397.293_y3364157.454,ok,,2000,2000,1,0,539,0.2695,13638945.41,18.547657,19.321355,4.64347,0,"[0.7268425449922464, -2.64677267301905, 1.0753164657471752]","[1930805.1497088636, -1978306.1021062175, 1934603.3856073013]",254203.743,3364487.199,407.272448,"{""ok"": 2000}"
q_004,s300_x254739.058_y3364779.565,ok,,2000,2000,1,0,76,0.038,52083.18359,11.945356,971.823068,5.690415,0,"[-1.183239334602523, -2.113088856096132, -0.18292702633627847]","[-2584658.329971971, -2105733.850302913, 525418.319342346]",253514.8048,3365466.738,1421.200278,"{""ok"": 2000}"
q_004,s200_x254297.293_y3364057.454,ok,,2000,2000,1,0,521,0.2605,1503956.027,13.950661,19.055811,4.667137,0,"[0.7220809316995898, -2.633563737837897, 1.0834386033812615]","[1936874.9187711559, -1964312.9115889843, 1942777.9329690088]",254198.4847,3364487.885,403.439809,"{""ok"": 2000}"
q_004,s200_x254297.293_y3364207.454,ok,,2000,2000,1,0,597,0.2985,2493246.73,11.345078,22.449046,4.204788,0,"[0.7168209530851536, -2.627323325419396, 1.069903975878068]","[1944458.3331833698, -1985090.5165386312, 1913861.141178338]",254193.8648,3364483.966,397.209843,"{""ok"": 2000}"
q_004,s300_x254766.545_y3365997.637,ok,,2000,2000,1,0,107,0.0535,142047.0111,10.774026,737.238562,5.124191,0,"[1.7930785301375736, -0.5959382622986296, -0.04831370385747216]","[1019682.9945180811, 723243.5889573415, -3134264.9103002134]",254541.5331,3364767.42,215.528918,"{""ok"": 2000}"
q_004,s300_x254422.293_y3364407.454,ok,,2000,2000,1,0,464,0.232,3668523.76,13.526647,22.437364,4.965534,0,"[0.7095738802213634, -2.7176889441888417, 0.9197199409686311]","[1887119.001420334, -2237061.851477214, 1678831.9148653585]",254214.9551,3364448.695,431.573299,"{""ok"": 2000}"
q_004,s500_x254866.545_y3366247.637,ok,,2000,2000,1,0,59,0.0295,238655.4019,35.374656,1169.221679,5.12861,0,"[2.0665067703092173, -0.7393412648658492, -0.024251452912398448]","[1451932.971593834, 1492036.5651556472, -2655344.1495675077]",254480.6162,3364576.37,694.183173,"{""ok"": 2000}"
q_004,s200_x254675.317_y3364345.530,ok,,2000,2000,1,0,456,0.228,900292.6649,6.93562,35.821522,4.502559,0,"[0.7209868585035287, -2.653509333084078, 1.1085163927324613]","[1894894.5957132739, -1942911.1380415268, 2004741.3244714967]",254200.4363,3364505.754,411.976763,"{""ok"": 2000}"
q_004,s200_x254597.293_y3364207.454,ok,,2000,2000,1,0,190,0.095,507954.1125,7.701232,318.057225,5.029145,0,"[-0.8387366381278015, 2.0269021309084447, 0.9399842650950544]","[2774473.219483861, -1681559.7364624431, -924996.2646352785]",254906.9904,3363924.074,368.353911,"{""ok"": 2000}"
q_004,s200_x254083.067_y3364828.442,ok,,2000,2000,1,0,129,0.0645,29326.82714,17.78831,234.671773,4.839434,1,"[-0.9405701479628439, 1.004293241686519, -0.01448794003397984]","[1174073.7455102955, -1992135.2968732743, 2459875.202045549]",255431.7497,3366421.364,-173.241009,"{""ok"": 2000}"
q_004,s500_x254297.293_y3364057.454,ok,,2000,2000,1,0,617,0.3085,11686508.75,16.95241,15.966495,4.663526,0,"[0.7302401911863468, -2.643866669149207, 1.090109130235366]","[1931363.8155945605, -1952477.0121235067, 1960123.9667607746]",254204.0636,3364490.863,401.628485,"{""ok"": 2000}"
q_004,s200_x253077.414_y3363472.341,ok,,2000,2000,1,0,153,0.0765,59232.51386,6.050286,909.535751,4.791198,0,"[0.9997819375857244, -0.45887831108389376, 0.06547706312483947]","[646315.6441000802, -1800121.6026166615, -2777812.2124244687]",252975.2838,3363094.689,39.852576,"{""ok"": 2000}"
q_004,s200_x254447.293_y3364207.454,ok,,2000,2000,1,0,452,0.226,1666585.833,8.197876,23.176755,4.981912,0,"[0.7214183641105587, -2.619725503434048, 1.0917080397611414]","[1949604.247091258, -1945086.6275877617, 1949387.3367110782]",254190.7646,3364493.512,399.735909,"{""ok"": 2000}"
q_004,s200_x254689.058_y3364804.565,ok,,2000,2000,1,0,127,0.0635,83230.75181,8.975966,193.512194,4.325034,0,"[2.267133373855647, 0.7090811726679155, -1.8104035503375155]","[-1560054.3864494825, 2879763.6571217286, 812530.9652110664]",256289.8797,3364718.436,567.672537,"{""ok"": 2000}"
