query_id,rank,raw_rank,candidate_tile_id,global_score,candidate_scale_level_m,candidate_center_x,candidate_center_y,match_count,romav2_match_score,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,romav2_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_004,1,16,cw_s200_x254383.721_y3364052.517,0.8590902090072632,200.000,254383.72102534556,3364052.5166208195,5000,1.0,2542,0.5084,1.7737348079681396,1,2542059.066265192,0.041292012370403676,1.0,0.7684795973169257,0.5776045633383169,0,1
q_004,2,1,cw_s300_x254433.721_y3364102.517,0.9262003898620605,300.000,254433.72102534556,3364102.5166208195,5000,0.9996076226234436,1388,0.2776,1.8920286893844604,1,1388035.8640475369,1.0,0.9993804395942486,0.5218222760498927,0.8630933656299357,1,1
q_004,3,10,cw_s200_x254533.721_y3364052.517,0.8628557324409485,200.000,254533.72102534556,3364052.5166208195,5000,0.9998021721839905,1381,0.2762,2.1169517040252686,1,1381035.501070018,0.09508470593043691,0.9996876316289399,0.5066583294080652,0.4420288800170139,0,0
q_004,4,3,cw_s300_x254658.721_y3364327.517,0.9007884860038757,300.000,254658.72102534556,3364327.5166208195,5000,0.973461925983429,1063,0.2126,1.9052727222442627,1,1063029.0893465376,0.6369761651748613,0.9580966159418642,0.44536363603163176,0.6720086476889237,1,0
q_004,5,2,cw_s500_x254383.721_y3364127.517,0.9056879281997681,500.000,254383.72102534556,3364127.5166208195,5000,0.999610185623169,918,0.1836,1.9702941179275513,1,918026.3858077383,0.7069675481260473,0.999384486548137,0.4195727343626392,0.6845306598680024,1,1
q_004,6,9,cw_s300_x254433.721_y3364327.517,0.8645472526550293,300.000,254433.72102534556,3364327.5166208195,5000,0.9946965575218201,866,0.1732,1.9534595012664795,1,866025.3135060739,0.11924905655236305,0.9916259112528424,0.4082694082064538,0.39266126754481745,0,0
q_004,7,7,cw_s200_x254683.721_y3364352.517,0.8769986033439636,200.000,254683.72102534556,3364352.5166208195,5000,0.9354150295257568,177,0.0354,2.0692789554595947,1,177010.8248713398,0.29712384708655193,0.8980209030815248,0.23958725866850092,0.3626018940357213,0,0
q_004,8,19,cw_s500_x254758.721_y3364502.517,0.8564665913581848,500.000,254758.72102534556,3364502.5166208195,5000,0.9376729726791382,77,0.0154,1.9052183628082275,1,77009.01151136398,0.0038121074644759606,0.9015861753419947,0.2296114542860287,0.2392917155574076,0,0
q_004,9,4,cw_s300_x254658.721_y3364777.517,0.8966107964515686,300.000,254658.72102534556,3364777.5166208195,5000,0.9230279326438904,76,0.0152,2.0074543952941895,1,76008.74282493115,0.5772954387542404,0.8784617867084952,0.218518465175422,0.5120292546069494,1,0
q_004,10,17,cw_s200_x254383.721_y3365252.517,0.8587121367454529,200.000,254383.72102534556,3365252.5166208195,5000,0.8839980363845825,70,0.014,1.2413105964660645,1,70008.99866976737,0.03589103009495784,0.8168339258591459,0.25186605443943083,0.26547604470164166,0,0
q_004,11,14,cw_s300_x254658.721_y3364552.517,0.8605893850326538,300.000,254658.72102534556,3364552.5166208195,5000,0.9636207222938538,63,0.0126,2.350262403488159,1,63008.54594481945,0.06270861432405553,0.9425574423929055,0.2076490029421857,0.24967284749493363,0,0
q_004,12,13,cw_s300_x254433.721_y3365227.517,0.8606455326080322,300.000,254433.72102534556,3365227.5166208195,5000,0.366684228181839,58,0.0116,2.2389910221099854,1,58002.58785125971,0.06351071511287312,0.0,0.024914796262348014,0.14035316380255808,0,0
q_004,13,6,cw_s300_x254208.721_y3364777.517,0.8828353881835938,300.000,254208.72102534556,3364777.5166208195,5000,0.7684019804000854,55,0.011,2.2196195125579834,1,55006.56440029144,0.3805057151809921,0.6343087762759657,0.1523407594844286,0.34360674176305395,0,0
q_004,14,11,cw_s300_x253983.721_y3364777.517,0.8622375726699829,300.000,253983.72102534556,3364777.5166208195,5000,0.7086477279663086,41,0.0082,1.9747260808944702,0,-1.0,0.08625393387011077,0.539957340400256,0.07278216297253325,0.07817087133156425,0,0
q_004,15,8,cw_s500_x254758.721_y3364877.517,0.8686605095863342,500.000,254758.72102534556,3364877.5166208195,5000,0.9431759715080261,37,0.0074,1.6061674356460571,0,-1.0,0.1780093254860288,0.9102753618012069,0.12068419417436807,0.14361424669903236,0,0
q_004,16,18,cw_s500_x254383.721_y3364502.517,0.8565784096717834,500.000,254383.72102534556,3364502.5166208195,5000,0.9401249885559082,30,0.006,2.351633310317993,0,-1.0,0.005409497145815452,0.9054578867155021,0.09665118913824203,0.06015451234127139,0,0
q_004,17,12,cw_s700_x254783.721_y3364902.517,0.8617432117462158,700.000,254783.72102534556,3364902.5166208195,5000,0.9338719844818115,25,0.005,2.4494497776031494,0,-1.0,0.07919170038555333,0.8955844486102972,0.09215040001445222,0.08696692016289267,0,0
q_004,18,5,cw_s500_x254008.721_y3364877.517,0.8831354379653931,500.000,254008.72102534556,3364877.5166208195,5000,0.8134080767631531,23,0.0046,2.1566004753112793,0,-1.0,0.3847921009250555,0.7053730042105731,0.08188868748859592,0.20305005286317976,0,0
