flight_id,flight_tag,query_id,rank,candidate_tile_id,is_intersection_truth_hit,match_count,inlier_count,inlier_ratio,fused_score,global_score,candidate_scale_level_m,query_path,tile_path,out_path
DJI_202510311500_012_新建面状航线1,012,q_032,5,s500_x253227.414_y3363472.341,0,9,4,0.444444,0.4620858787266582,0.8538296222686768,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150301_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253227.414_y3363472.341.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_032/rank05_s500_x253227.414_y3363472.341.png
DJI_202510311500_012_新建面状航线1,012,q_032,6,s700_x254411.063_y3364766.491,0,13,4,0.307692,0.4572025247106734,0.855678915977478,700.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150301_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x254411.063_y3364766.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_032/rank06_s700_x254411.063_y3364766.491.png
DJI_202510311500_012_新建面状航线1,012,q_032,7,s300_x254739.058_y3364554.565,0,11,4,0.363636,0.4378746034281191,0.8507604002952576,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150301_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254739.058_y3364554.565.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_032/rank07_s300_x254739.058_y3364554.565.png
DJI_202510311500_012_新建面状航线1,012,q_032,8,s300_x254449.835_y3365175.528,0,8,4,0.500000,0.43222605955934057,0.8468636274337769,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150301_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254449.835_y3365175.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_032/rank08_s300_x254449.835_y3365175.528.png
DJI_202510311500_012_新建面状航线1,012,q_032,9,s200_x254461.063_y3364666.491,0,5,4,0.800000,0.42146386438617744,0.8386155962944031,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150301_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254461.063_y3364666.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_032/rank09_s200_x254461.063_y3364666.491.png
DJI_202510311500_012_新建面状航线1,012,q_032,10,s200_x254689.058_y3364504.565,0,16,4,0.250000,0.39946993114553586,0.8455938696861267,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150301_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254689.058_y3364504.565.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_032/rank10_s200_x254689.058_y3364504.565.png
DJI_202510311500_012_新建面状航线1,012,q_033,1,s200_x254474.835_y3365575.528,0,24,4,0.166667,0.5825,0.6781100630760193,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150305_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254474.835_y3365575.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_033/rank01_s200_x254474.835_y3365575.528.png
DJI_202510311500_012_新建面状航线1,012,q_033,2,s300_x256033.727_y3365139.824,0,15,4,0.266667,0.5099365490487238,0.6490693092346191,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150305_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x256033.727_y3365139.824.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_033/rank02_s300_x256033.727_y3365139.824.png
DJI_202510311500_012_新建面状航线1,012,q_033,3,s300_x254752.800_y3365613.601,0,12,4,0.333333,0.48464664537612695,0.6377800703048706,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150305_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254752.800_y3365613.601.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_033/rank03_s300_x254752.800_y3365613.601.png
DJI_202510311500_012_新建面状航线1,012,q_033,4,s200_x253633.067_y3364528.442,0,22,5,0.227273,0.4828736626325879,0.6371936798095703,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150305_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253633.067_y3364528.442.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_033/rank04_s200_x253633.067_y3364528.442.png
DJI_202510311500_012_新建面状航线1,012,q_033,5,s300_x254449.835_y3365625.528,0,16,4,0.250000,0.47285198169945564,0.6367155909538269,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150305_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254449.835_y3365625.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_033/rank05_s300_x254449.835_y3365625.528.png
DJI_202510311500_012_新建面状航线1,012,q_033,6,s200_x253783.067_y3364528.442,0,15,4,0.266667,0.4376921474050929,0.6238111257553101,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150305_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253783.067_y3364528.442.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_033/rank06_s200_x253783.067_y3364528.442.png
DJI_202510311500_012_新建面状航线1,012,q_033,7,s300_x253683.067_y3364578.442,0,18,5,0.277778,0.4018863306777817,0.6085094213485718,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150305_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253683.067_y3364578.442.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_033/rank07_s300_x253683.067_y3364578.442.png
DJI_202510311500_012_新建面状航线1,012,q_033,8,s200_x254675.317_y3364045.530,0,13,4,0.307692,0.37014686803732944,0.5986897945404053,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150305_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254675.317_y3364045.530.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_033/rank08_s200_x254675.317_y3364045.530.png
DJI_202510311500_012_新建面状航线1,012,q_033,9,s200_x255394.480_y3365710.735,0,16,4,0.250000,0.3581196982315327,0.596602737903595,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150305_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255394.480_y3365710.735.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_033/rank09_s200_x255394.480_y3365710.735.png
DJI_202510311500_012_新建面状航线1,012,q_033,10,s200_x255530.764_y3365551.700,0,21,5,0.238095,0.35468565172296296,0.5931401252746582,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150305_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255530.764_y3365551.700.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_033/rank10_s200_x255530.764_y3365551.700.png
DJI_202510311500_012_新建面状航线1,012,q_034,1,s700_x254397.293_y3364157.454,1,19,4,0.210526,0.5871052631578948,0.8648767471313477,700.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150306_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x254397.293_y3364157.454.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_034/rank01_s700_x254397.293_y3364157.454.png
DJI_202510311500_012_新建面状航线1,012,q_034,2,s500_x253227.414_y3363472.341,0,4,4,1.000000,0.5669389003826477,0.8461781740188599,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150306_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253227.414_y3363472.341.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_034/rank02_s500_x253227.414_y3363472.341.png
DJI_202510311500_012_新建面状航线1,012,q_034,3,s500_x254297.293_y3364057.454,1,6,4,0.666667,0.560090077030542,0.8512856960296631,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150306_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254297.293_y3364057.454.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_034/rank03_s500_x254297.293_y3364057.454.png
DJI_202510311500_012_新建面状航线1,012,q_034,4,s500_x254297.293_y3364432.454,1,6,4,0.666667,0.5283028025516419,0.8455184698104858,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150306_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254297.293_y3364432.454.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_034/rank04_s500_x254297.293_y3364432.454.png
DJI_202510311500_012_新建面状航线1,012,q_034,5,s500_x254311.063_y3364666.491,0,14,4,0.285714,0.5272702861193083,0.852588415145874,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150306_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254311.063_y3364666.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_034/rank05_s500_x254311.063_y3364666.491.png
DJI_202510311500_012_新建面状航线1,012,q_034,6,s700_x253327.414_y3363572.341,0,6,4,0.666667,0.5140067749753813,0.8429247140884399,700.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150306_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x253327.414_y3363572.341.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_034/rank06_s700_x253327.414_y3363572.341.png
DJI_202510311500_012_新建面状航线1,012,q_034,7,s200_x254689.058_y3364504.565,0,4,4,1.000000,0.4778200085580365,0.8300091624259949,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150306_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254689.058_y3364504.565.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_034/rank07_s200_x254689.058_y3364504.565.png
DJI_202510311500_012_新建面状航线1,012,q_034,8,s700_x254411.063_y3364766.491,0,12,4,0.333333,0.4736791097670851,0.8419581055641174,700.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150306_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x254411.063_y3364766.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_034/rank08_s700_x254411.063_y3364766.491.png
DJI_202510311500_012_新建面状航线1,012,q_034,9,s300_x254739.058_y3364554.565,0,4,4,1.000000,0.46859934016059873,0.828336238861084,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150306_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254739.058_y3364554.565.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_034/rank09_s300_x254739.058_y3364554.565.png
DJI_202510311500_012_新建面状航线1,012,q_034,10,s500_x254686.063_y3364666.491,0,6,4,0.666667,0.46376469423909444,0.8338091969490051,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150306_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254686.063_y3364666.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_034/rank10_s500_x254686.063_y3364666.491.png
DJI_202510311500_012_新建面状航线1,012,q_035,1,s200_x254474.835_y3365575.528,0,14,5,0.357143,0.5875,0.6686162948608398,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150310_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254474.835_y3365575.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_035/rank01_s200_x254474.835_y3365575.528.png
DJI_202510311500_012_新建面状航线1,012,q_035,2,s200_x253633.067_y3364528.442,0,28,4,0.142857,0.5029508374373559,0.6453080177307129,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150310_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253633.067_y3364528.442.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_035/rank02_s200_x253633.067_y3364528.442.png
DJI_202510311500_012_新建面状航线1,012,q_035,3,s300_x254449.835_y3365625.528,0,9,4,0.444444,0.5000942587030073,0.634864330291748,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150310_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254449.835_y3365625.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_035/rank03_s300_x254449.835_y3365625.528.png
DJI_202510311500_012_新建面状航线1,012,q_035,4,s300_x256033.727_y3365139.824,0,20,4,0.200000,0.49645562778985697,0.6415280699729919,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150310_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x256033.727_y3365139.824.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_035/rank04_s300_x256033.727_y3365139.824.png
DJI_202510311500_012_新建面状航线1,012,q_035,5,s300_x254752.800_y3365613.601,0,14,5,0.357143,0.4947035195696554,0.6387408375740051,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150310_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254752.800_y3365613.601.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_035/rank05_s300_x254752.800_y3365613.601.png
DJI_202510311500_012_新建面状航线1,012,q_035,6,s200_x253783.067_y3364528.442,0,21,5,0.238095,0.4589375968783087,0.633368968963623,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150310_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253783.067_y3364528.442.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_035/rank06_s200_x253783.067_y3364528.442.png
DJI_202510311500_012_新建面状航线1,012,q_035,7,s200_x254675.317_y3364045.530,0,20,4,0.200000,0.4439880420979626,0.625656008720398,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150310_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254675.317_y3364045.530.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_035/rank07_s200_x254675.317_y3364045.530.png
DJI_202510311500_012_新建面状航线1,012,q_035,8,s300_x253683.067_y3364578.442,0,16,5,0.312500,0.44011320912868634,0.619011640548706,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150310_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253683.067_y3364578.442.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_035/rank08_s300_x253683.067_y3364578.442.png
DJI_202510311500_012_新建面状航线1,012,q_035,9,s300_x255267.051_y3364542.665,1,8,4,0.500000,0.4295745452736338,0.6117666363716125,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150310_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x255267.051_y3364542.665.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_035/rank09_s300_x255267.051_y3364542.665.png
DJI_202510311500_012_新建面状航线1,012,q_035,10,s200_x255908.727_y3365089.824,0,15,4,0.266667,0.3941000324118452,0.6084467172622681,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150310_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255908.727_y3365089.824.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_035/rank10_s200_x255908.727_y3365089.824.png
DJI_202510311500_012_新建面状航线1,012,q_036,1,s300_x256033.727_y3365139.824,0,7,4,0.571429,0.605,0.6737492680549622,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150413_0020_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x256033.727_y3365139.824.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_036/rank01_s300_x256033.727_y3365139.824.png
DJI_202510311500_012_新建面状航线1,012,q_036,2,s200_x254675.317_y3364045.530,0,13,4,0.307692,0.567781806258406,0.6715422868728638,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150413_0020_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254675.317_y3364045.530.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_036/rank02_s200_x254675.317_y3364045.530.png
DJI_202510311500_012_新建面状航线1,012,q_036,3,s200_x255908.727_y3365089.824,0,8,4,0.500000,0.5225705076875087,0.6563894152641296,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150413_0020_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255908.727_y3365089.824.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_036/rank03_s200_x255908.727_y3365089.824.png
DJI_202510311500_012_新建面状航线1,012,q_036,4,s500_x254852.800_y3365638.601,0,15,4,0.266667,0.47446276518769354,0.6509199142456055,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150413_0020_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254852.800_y3365638.601.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_036/rank04_s500_x254852.800_y3365638.601.png
DJI_202510311500_012_新建面状航线1,012,q_036,5,s200_x253783.067_y3364528.442,0,12,4,0.333333,0.4727593669905036,0.648903489112854,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150413_0020_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253783.067_y3364528.442.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_036/rank05_s200_x253783.067_y3364528.442.png
DJI_202510311500_012_新建面状航线1,012,q_036,6,s200_x253633.067_y3364528.442,0,7,4,0.571429,0.456620052804389,0.6393722295761108,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150413_0020_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253633.067_y3364528.442.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_036/rank06_s200_x253633.067_y3364528.442.png
DJI_202510311500_012_新建面状航线1,012,q_036,7,s300_x254964.058_y3364554.565,1,13,4,0.307692,0.4324461510755685,0.6401873826980591,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150413_0020_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254964.058_y3364554.565.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_036/rank07_s300_x254964.058_y3364554.565.png
DJI_202510311500_012_新建面状航线1,012,q_036,8,s300_x255267.051_y3364542.665,1,9,4,0.444444,0.4310584835943002,0.6365391612052917,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311500_012_新建面状航线1/DJI_20251031150413_0020_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x255267.051_y3364542.665.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311500_012_新建面状航线1/q_036/rank08_s300_x255267.051_y3364542.665.png
