query_id,candidate_id,status,status_detail,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,elevation_span_m,reproj_error_mean,reproj_error_refined_mean,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown
q_006,cw_s200_x255133.721_y3364202.517,ok,,5000,4996,0.999200,0.000600,12,0.002402,4765.367641,17.915169,1398.977627,4.075332,0.000000,"[3.0187401897364414, 0.5408046292586416, -0.10029938444970697]","[-1410589.131685689, 3059753.562069217, -181628.35301450273]",253706.259360,3364590.826830,2029.683121,"{""ok"": 4996, ""nodata"": 3, ""unstable_local_height"": 1}"
q_007,cw_s200_x254083.721_y3364802.517,ok,,5000,4999,0.999800,0.000000,4725,0.945189,7186355.042888,18.674252,2.826277,1.922975,0.000000,"[-0.8329780971134774, 3.026464963996815, 0.030421986640023636]","[1939948.999842102, -2760394.973018245, -58400.59053984962]",254022.101523,3364827.748416,391.732766,"{""ok"": 4999, ""unstable_local_height"": 1}"
q_007,cw_s200_x254083.721_y3364952.517,ok,,5000,5000,1.000000,0.000000,4466,0.893200,6618550.982534,18.445429,4.737294,3.396156,0.000000,"[0.8321979118683998, -3.0217656400912865, -0.0436666471525948]","[1940219.7278916126, -2759144.7393859327, -96100.92320693374]",254019.936046,3364824.125401,387.343712,"{""ok"": 5000}"
q_007,cw_s300_x253983.721_y3364777.517,ok,,5000,4998,0.999600,0.000000,3946,0.789516,13649891.547357,79.064988,9.754995,2.212959,0.000000,"[-0.8284225439488437, 3.0182541584381806, 0.020320682518696273]","[1936233.2622667323, -2763485.5776011343, -27639.997990313914]",254024.953954,3364830.890626,391.488616,"{""ok"": 4998, ""unstable_local_height"": 2}"
q_007,cw_s300_x254208.721_y3364777.517,ok,,5000,4999,0.999800,0.000000,4448,0.889778,8339194.356137,45.709093,4.506026,2.832390,0.000000,"[0.8320934137790439, -3.0245139438256743, -0.007093591880047615]","[1939384.5312491443, -2761346.7189645516, -19321.195662019898]",254018.294273,3364832.228420,389.550841,"{""ok"": 4999, ""unstable_local_height"": 1}"
q_007,cw_s200_x254233.721_y3364802.517,ok,,5000,4999,0.999800,0.000000,4412,0.882577,4465045.756352,43.156284,4.452475,2.531004,0.000000,"[0.83129455050125, -3.021108571554123, -0.015588531234931348]","[1939460.7583626735, -2761060.8976911237, -40503.803041319065]",254017.604826,3364829.977463,388.915583,"{""ok"": 4999, ""unstable_local_height"": 1}"
q_007,cw_s500_x254008.721_y3364877.517,ok,,5000,5000,1.000000,0.000000,4075,0.815000,20735861.745406,66.447581,7.156869,2.357398,0.000000,"[-0.8307736879256528, 3.024408932010195, 0.015354247452154425]","[1937278.2956507525, -2762779.574611257, -24900.783830246626]",254022.204713,3364831.464979,391.818275,"{""ok"": 5000}"
q_007,cw_s200_x254533.721_y3364052.517,ok,,5000,4996,0.999200,0.000800,157,0.031425,51883.450629,21.770113,299.047687,4.507260,0.000000,"[1.398960844311808, -1.853475558875108, -0.6159521788662187]","[2084993.5375229781, -752943.7324302823, -2542668.4282651935]",254484.688885,3363706.674834,24.822751,"{""ok"": 4996, ""nodata"": 4}"
q_007,cw_s200_x254683.721_y3364502.517,ok,,5000,5000,1.000000,0.000000,256,0.051200,22463.544807,23.818012,632.788113,4.645525,0.000000,"[2.2771577444108915, -1.3395846318666784, -0.5406456292262996]","[2278851.5119387917, 1682471.929332414, -1832055.870819253]",254816.519041,3363833.115097,188.834114,"{""ok"": 5000}"
q_007,cw_s200_x254533.721_y3364652.517,ok,,5000,5000,1.000000,0.000000,93,0.018600,54547.193415,23.158703,688.378390,3.376556,0.000000,"[-0.0550892987809308, 2.66181284679509, -1.1393170047045835]","[40520.93781036927, -2303406.689169766, 2465973.212713364]",254447.393969,3365056.421064,121.197351,"{""ok"": 5000}"
q_007,cw_s200_x254383.721_y3365252.517,ok,,5000,5000,1.000000,0.000000,111,0.022200,11402.940198,31.099365,303.360593,3.738856,0.000000,"[0.8749851178166194, 2.439810975248577, -1.4336773035882002]","[-1709556.7589886175, -1319257.423322036, 2594271.573685059]",254183.247822,3365807.518438,290.822619,"{""ok"": 5000}"
q_007,cw_s300_x254433.721_y3365227.517,ok,,5000,5000,1.000000,0.000000,77,0.015400,44976.701354,14.985133,489.531616,4.249112,0.000000,"[1.7064384979143739, -2.3775633436236734, -0.8055843237248395]","[2952853.9543928793, -540873.199963144, -1540576.9548337637]",254288.697309,3364610.648588,300.010313,"{""ok"": 5000}"
q_007,cw_s200_x254383.721_y3364352.517,ok,,5000,5000,1.000000,0.000000,18,0.003600,571.525206,13.271436,550092839364.771851,3.399593,0.000000,"[-0.9650366463666872, 1.0034197878963245, 0.2548646342153214]","[1833744.8155576421, -1891582.6090418028, 2107955.367689419]",254404.691621,3364440.354700,11.445453,"{""ok"": 5000}"
q_007,cw_s300_x254658.721_y3364777.517,ok,,5000,4988,0.997600,0.000800,7,0.001403,114866.485694,54.236731,1494.585003,5.096725,0.000000,"[-0.02427960895671913, -1.7683798949782428, 1.0745681090422126]","[1606281.937562188, -2142849.4655490997, 2053161.0281769806]",254405.269460,3364921.048321,2.057913,"{""ok"": 4988, ""nodata"": 4, ""unstable_local_height"": 8}"
q_007,cw_s200_x254683.721_y3364352.517,ok,,5000,5000,1.000000,0.000000,7,0.001400,144733.719543,16.037287,2270.149655,4.454012,0.000000,"[1.193780100027394, 0.16516729639228683, 2.054265243312073]","[1871052.1428155566, 2244080.4098319546, -1685907.445207002]",254273.769779,3363682.768755,-43.711694,"{""ok"": 5000}"
